"ID_0","band_0_4","band_5_9","band_10_14","band_15_19","band_20_24","band_25_29","band_30_34","band_35_39","band_40_44","band_45_49","band_50_54","band_55_59","band_60_64","band_65_69","band_70_74","band_75_79","band_80_84","band_85_89","band_90_94","band_95_99"
103,0.0469812278031456,0.0498224251648909,0.0488077118214105,0.0506341958396753,0.0614916286149163,0.0660578386605784,0.06960933536276,0.0873668188736682,0.0765093860984272,0.0680872653475393,0.0579401319127347,0.0676813800101471,0.0709284627092846,0.0544901065449011,0.0464738711314054,0.0334855403348554,0.0244545915778792,0.0131912734652461,0.00527650938609843,0.000710299340436327
104,0.0701219512195122,0.0701219512195122,0.0640243902439024,0.0670731707317073,0.0762195121951219,0.0670731707317073,0.0731707317073171,0.0640243902439024,0.0640243902439024,0.0640243902439024,0.0670731707317073,0.0640243902439024,0.0548780487804878,0.0457317073170732,0.0304878048780488,0.0213414634146341,0.0182926829268293,0.0121951219512195,0.00609756097560976,0
105,0.0943622608926471,0.0968442939935409,0.0966802997966472,0.094085377667194,0.0901525679965706,0.0860511875468146,0.0794914196710658,0.069631936001074,0.0617983527354995,0.0542469920413235,0.0475171278590291,0.0402563801370229,0.0327401065733451,0.0221498952725431,0.0153384153736551,0.0100646671070356,0.005424775480503,0.00230049533875099,0.000712421301854584,0.00015102721388352
106,0.0965359796864444,0.0890038126742299,0.0913877047079926,0.0890542859583324,0.0815648271095891,0.0775580248639163,0.0831217337961345,0.0771930641942523,0.0718079530365504,0.0637011670976309,0.0535055637089322,0.043278899837709,0.0305518671232558,0.0207445197661146,0.0147304338372897,0.00955109837631328,0.00443388388038608,0.00185198127052904,0.000380490910926301,4.27081634713195e-05
107,0.0866536886282045,0.0808388532133286,0.0686024169489811,0.0692597461697932,0.0895863882287506,0.115765788542246,0.114350002528189,0.0851746978813774,0.0635839611670122,0.0563154168984174,0.0481999292106993,0.0394903170349396,0.0315770844920868,0.0186580371138191,0.0127673560196187,0.00992314304495121,0.00602973150629519,0.00245234363149113,0.00068261111392021,8.84866258785458e-05
108,0.157244446885039,0.136569561516707,0.11600450289668,0.104719804508388,0.0908541775349386,0.0794321957112655,0.0683671508195821,0.0597182943905988,0.050163367288103,0.0402515032536174,0.0268526399604624,0.0199610115043519,0.0193020510145246,0.0111199582658356,0.00911562010927761,0.00582081766014113,0.00304769226545125,0.00112572417012163,0.000274566870761374,5.49133741522748e-05
109,0.0753147002346917,0.0757414124173245,0.066567100490719,0.0573927885641135,0.053979091103051,0.0629400469383401,0.0776616172391722,0.0817153829741839,0.0787283976957542,0.0661403883080862,0.0646468956688713,0.0554725837422658,0.0522722423725197,0.0456582035417111,0.0330701941540431,0.0243225944100704,0.0153616385747813,0.00832088756133988,0.00384040964369533,0.000853424365265628
111,0.103174603174603,0.091889880952381,0.0833333333333333,0.0773809523809524,0.0708085317460317,0.0699404761904762,0.0693204365079365,0.0678323412698413,0.0622519841269841,0.052703373015873,0.0481150793650794,0.045014880952381,0.0460069444444444,0.0385664682539683,0.0240575396825397,0.0192212301587302,0.015625,0.00979662698412698,0.0040922619047619,0.000868055555555556
112,0.042997440230212,0.0471298790383296,0.0470294959093875,0.0468454601729936,0.0490371584882301,0.0516638503622158,0.0565658931588898,0.0664369008381991,0.07826537953188,0.0811932207926921,0.0785999899616871,0.0684278328955513,0.0620200431647454,0.0609325592678724,0.0489200448377976,0.0458416288835723,0.0339796891469107,0.0217998695019324,0.0102223486306068,0.00209131518629436
113,0.0730659025787966,0.078080229226361,0.0848853868194842,0.0977793696275072,0.0949140401146132,0.0870343839541547,0.0741404011461318,0.0633954154727794,0.0612464183381089,0.0587392550143266,0.0540830945558739,0.0451289398280802,0.0365329512893983,0.0279369627507163,0.0214899713467049,0.0171919770773639,0.0125358166189112,0.0075214899713467,0.00322349570200573,0.00107449856733524
114,0.0416475646963972,0.0426751189591666,0.0442954929889182,0.047117315079754,0.0483108588772784,0.054088875539466,0.0589341891016014,0.0659689836697915,0.0765923138941145,0.0681584646758461,0.0621512243704254,0.0595586259228228,0.0674312724283479,0.0747190034304504,0.0614161278593673,0.0497810518993945,0.0390470619852348,0.0246296852522251,0.0105838089065242,0.00289296046287367
116,0.129049249407427,0.117987885172505,0.108243350013168,0.0995522781143008,0.0903344745851988,0.0836186462997103,0.0801948907031867,0.06860679483803,0.0603107716618383,0.04793257835133,0.0356860679483803,0.0240979720832236,0.0165920463523835,0.0136950223860943,0.0113247300500395,0.00750592573084014,0.00368712141164077,0.00131682907558599,0.000263365815117198,0
117,0.110531093962778,0.0918633681343622,0.0647980027235588,0.0642873354516568,0.0855083976395824,0.0957784838856105,0.0772809804811621,0.0687131184748071,0.0645710394916024,0.0573082160689968,0.0632660009078529,0.049364502950522,0.0394348615524285,0.0211643213799365,0.0169655015887426,0.018213799364503,0.00663867453472537,0.00346118928733545,0.000737630503858375,0.000113481615978212
118,0.155606705463389,0.140862503257188,0.122600538521671,0.103057413358812,0.0915269695127248,0.0872926257274386,0.0746764527056371,0.0578259358985495,0.0423651524363763,0.0314644315122036,0.0256883522974029,0.0216494397637453,0.0173499522279163,0.0118127334317728,0.00712238339268653,0.00488578129071484,0.00282289585685747,0.00108572917571441,0.000260575002171458,4.34291670285764e-05
119,0.132743362831858,0.123893805309735,0.0973451327433628,0.106194690265487,0.0884955752212389,0.0884955752212389,0.0707964601769911,0.0530973451327434,0.0442477876106195,0.0530973451327434,0.0442477876106195,0.0353982300884956,0.0265486725663717,0.0176991150442478,0.00884955752212389,0.00884955752212389,0,0,0,0
166,0.0694466528859914,0.06797583081571,0.0742566385752902,0.077635554142153,0.0798616632214978,0.074773413897281,0.0725870567657815,0.0595086659246303,0.0875735411035141,0.0870965177293687,0.0611384957862935,0.062967085387184,0.0298139608840833,0.0353394816346001,0.0293766894577834,0.0191206869136588,0.00814914930831611,0.00270313245349022,0.000596279217681666,7.95038956908888e-05
213,0.0454762378206403,0.0451779677868364,0.0492742095844104,0.0648637900178962,0.0700536886060847,0.065002982700338,0.0740306223901372,0.0767548220322132,0.0837542254921456,0.0837343408232253,0.0818651819447206,0.0746271624577451,0.0541459534698747,0.0420759594352754,0.0338437065022867,0.0273613044342812,0.0169417379200636,0.0077351362099821,0.00274408431099622,0.000536886060847087
121,0.0893912150012844,0.0765476496275366,0.057282301566915,0.057282301566915,0.0770613922424865,0.115335217056255,0.140765476496275,0.119188286668379,0.091189314153609,0.0678140251733881,0.0431543796557924,0.0305676855895196,0.0146416645260724,0.00976110968404829,0.00488055484202415,0.00308245568969946,0.00179809915232469,0.000256871307474955,0,0
122,0.131291028446389,0.101329742467598,0.0812994445379566,0.087527352297593,0.0959434438646692,0.0991415586601582,0.0738932839589295,0.0607641811142905,0.0565561353307524,0.0504965494024575,0.0518431240531897,0.0392189867025753,0.0284463894967177,0.013802390170005,0.00908937889244235,0.0100993098804915,0.00656455142231947,0.00218818380743982,0.000504965494024575,0
123,0.123346074683916,0.117024404586886,0.107468391649515,0.110702734489856,0.111290796824463,0.0923257865333725,0.0710085269038518,0.0566009997059688,0.0479270802705087,0.0402822699206116,0.0344016465745369,0.0279329608938547,0.0217583063804763,0.0152896206997942,0.0105851220229344,0.00690973243163775,0.00352837400764481,0.0013231402528668,0.000294031167303734,0
124,0.0481988838153222,0.054287163876205,0.0466768138001015,0.0405885337392187,0.0634195839675292,0.0745814307458143,0.067478437341451,0.0644342973110096,0.069507864028412,0.0659563673262303,0.0755961440892948,0.0725520040588534,0.0629122272957889,0.0481988838153222,0.0517503805175038,0.0436326737696601,0.0289193302891933,0.0157280568239472,0.00507356671740233,0.000507356671740233
125,0.0787764866712235,0.0750170881749829,0.0861244019138756,0.0951811346548189,0.0996240601503759,0.0929596719070403,0.0821941216678059,0.0669856459330144,0.0574162679425837,0.0565618591934381,0.0529733424470267,0.0416951469583049,0.0331510594668489,0.0271701982228298,0.0220437457279563,0.0170881749829118,0.010082023239918,0.0037593984962406,0.00102529049897471,0.000170881749829118
126,0.130271790065604,0.11668228678538,0.113870665417057,0.117150890346767,0.111059044048735,0.101218369259606,0.0838800374882849,0.0571696344892221,0.0356138706654171,0.0257731958762887,0.0224929709465792,0.0224929709465792,0.021087160262418,0.0159325210871603,0.0103092783505155,0.00796626054358013,0.00468603561387067,0.00187441424554827,0.000468603561387067,0
127,0.155604883462819,0.141398446170921,0.125860155382908,0.105882352941176,0.0867924528301887,0.0765815760266371,0.0672586015538291,0.0559378468368479,0.0457269700332963,0.0368479467258602,0.0297447280799112,0.0237513873473918,0.0182019977802442,0.0126526082130966,0.0095449500554939,0.00532741398446171,0.00221975582685905,0.000665926748057714,0,0
128,0.103360407708234,0.10351966873706,0.0914158305462653,0.0818601688166906,0.0774008600095557,0.084726867335563,0.085363911450868,0.0858416945373467,0.0767638158942507,0.062111801242236,0.0447523491001752,0.0328077719382067,0.0245261984392419,0.0167224080267559,0.0129001433349259,0.00875935658544354,0.00477783086478739,0.00191113234591495,0.000477783086478739,0
130,0.0527777777777778,0.0461805555555556,0.0461805555555556,0.0555555555555556,0.071875,0.0659722222222222,0.0579861111111111,0.0597222222222222,0.0697916666666667,0.0694444444444444,0.0822916666666667,0.0722222222222222,0.0614583333333333,0.0454861111111111,0.0475694444444444,0.0420138888888889,0.0322916666666667,0.0159722222222222,0.00451388888888889,0.000694444444444444
131,0.0563380281690141,0.0528169014084507,0.0545774647887324,0.0598591549295775,0.0633802816901408,0.0704225352112676,0.0792253521126761,0.073943661971831,0.0774647887323944,0.0827464788732394,0.073943661971831,0.0633802816901408,0.051056338028169,0.0422535211267606,0.0316901408450704,0.0264084507042254,0.0211267605633803,0.0123239436619718,0.00528169014084507,0.00176056338028169
132,0.0560271646859083,0.0390492359932088,0.033955857385399,0.0509337860780985,0.0764006791171477,0.100169779286927,0.098471986417657,0.0764006791171477,0.0797962648556876,0.0780984719864177,0.0848896434634974,0.0764006791171477,0.0577249575551783,0.0390492359932088,0.0203735144312394,0.0135823429541596,0.0101867572156197,0.0067911714770798,0.00169779286926995,0
133,0.0553683196918633,0.0539239287433799,0.0601829561868079,0.065479056331247,0.0727010110736639,0.0751083293211363,0.0794415021665864,0.0755897929706307,0.071738083774675,0.0722195474241695,0.0674049109292248,0.065479056331247,0.0621088107847858,0.0433317284545017,0.0327395281656235,0.0250361097737121,0.0144439094848339,0.00625902744342802,0.00144439094848339,0
134,0.155560140292965,0.137322054879307,0.124200536414277,0.111574169589437,0.0938724984526511,0.0773674437796575,0.0608211264699814,0.0559521353414483,0.046379203631112,0.0369300598308232,0.029750361048071,0.0237260160924283,0.0181968227769754,0.011512275634413,0.00779863833298948,0.00507530431194553,0.00268207138436146,0.000990303280379616,0.000247575820094904,4.1262636682484e-05
135,0.171594539645658,0.151786232936393,0.128202149288411,0.110601219866396,0.0954981121115306,0.0815567818762707,0.0637815858263143,0.0498983444670346,0.0357827476038339,0.0255591054313099,0.0195759512053442,0.0168457740342724,0.0149288411269242,0.0142317746151612,0.0101655532965437,0.00604124310194598,0.00284635492303224,0.000929422015683996,0.000174266627940749,0
136,0.0816656226303122,0.0768190959744156,0.0865780884243843,0.0914575846493686,0.0959084764762125,0.0964030200125284,0.0909630411130527,0.0709505126767993,0.0634993900629719,0.058191289439847,0.0521248887277043,0.0436517094721572,0.0332662952095216,0.0248920246612377,0.0153308496257954,0.0105172925389865,0.00517622234677393,0.00197817414526392,0.000560482674491444,6.59391381754641e-05
137,0.102209944751381,0.0911602209944751,0.0828729281767956,0.0883977900552486,0.104972375690608,0.110497237569061,0.0966850828729282,0.069060773480663,0.0580110497237569,0.0497237569060773,0.0441988950276243,0.0331491712707182,0.0220994475138122,0.0138121546961326,0.0138121546961326,0.0110497237569061,0.00552486187845304,0.00276243093922652,0,0
138,0.185852272727273,0.159261363636364,0.130170454545455,0.105681818181818,0.0865340909090909,0.0710227272727273,0.0603977272727273,0.0503409090909091,0.0401704545454545,0.0300568181818182,0.0224431818181818,0.0179545454545455,0.0148863636363636,0.0104545454545455,0.00789772727272727,0.00426136363636364,0.00193181818181818,0.000568181818181818,0.000113636363636364,0
139,0.0455635491606715,0.0479616306954436,0.052757793764988,0.0623501199040767,0.0671462829736211,0.0623501199040767,0.0647482014388489,0.079136690647482,0.0671462829736211,0.0623501199040767,0.0671462829736211,0.0671462829736211,0.0623501199040767,0.0695443645083933,0.0503597122302158,0.0383693045563549,0.0167865707434053,0.0119904076738609,0.00479616306954436,0
141,0.0503778337531486,0.0554156171284635,0.0654911838790932,0.0604534005037783,0.0604534005037783,0.0554156171284635,0.035264483627204,0.0377833753148615,0.0604534005037783,0.0831234256926952,0.0931989924433249,0.0806045340050378,0.0705289672544081,0.0579345088161209,0.0377833753148615,0.0403022670025189,0.0302267002518892,0.0151133501259446,0.00755667506297229,0.00251889168765743
142,0.147811116576488,0.133300541072307,0.119035907525824,0.104525332021643,0.0907525823905558,0.0782095425479587,0.0678799803246434,0.059026069847516,0.0496802754549926,0.0405804230201672,0.0327102803738318,0.0255779636005903,0.0186915887850467,0.0135268076733891,0.00934579439252336,0.00565666502705362,0.00270536153467782,0.00073782587309395,0.000245941957697983,0
143,0.0556426332288401,0.0634796238244514,0.0744514106583072,0.0768025078369906,0.0822884012539185,0.0736677115987461,0.0713166144200627,0.0799373040752351,0.0689655172413793,0.0689655172413793,0.0744514106583072,0.0626959247648903,0.0517241379310345,0.0391849529780564,0.0235109717868339,0.0156739811912226,0.0101880877742947,0.00470219435736677,0.00156739811912226,0.000783699059561128
144,0.146443514644351,0.146443514644351,0.125523012552301,0.104602510460251,0.0794979079497908,0.0711297071129707,0.0669456066945607,0.0627615062761506,0.0543933054393305,0.0376569037656904,0.0292887029288703,0.0209205020920502,0.0167364016736402,0.0125523012552301,0.00836820083682008,0.00836820083682008,0.00418410041841004,0.00418410041841004,0,0
145,0.0914688398094563,0.0913901027518602,0.0932246761938506,0.0938073304200622,0.0894610448407543,0.0831227117042636,0.0774457698515807,0.0732018424471478,0.067745364355734,0.0579740955080509,0.0467698122121176,0.0386047793393961,0.0312034959253573,0.0216054486043857,0.016700129916145,0.0112987677650486,0.00788945317113499,0.00459037045785599,0.00198417385142317,0.000511790874375025
146,0.113207547169811,0.113207547169811,0.113207547169811,0.122641509433962,0.113207547169811,0.0943396226415094,0.0754716981132075,0.0377358490566038,0.0283018867924528,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.0283018867924528,0.0188679245283019,0.00943396226415094,0.00943396226415094,0.00943396226415094,0,0,0
147,0.0547911547911548,0.0530712530712531,0.0493857493857494,0.0597051597051597,0.0815724815724816,0.104668304668305,0.0882063882063882,0.0749385749385749,0.0651105651105651,0.0592137592137592,0.0751842751842752,0.0685503685503686,0.0660933660933661,0.0297297297297297,0.0265356265356265,0.0211302211302211,0.014004914004914,0.00638820638820639,0.00147420147420147,0.000245700245700246
149,0.114227779655289,0.0939506590064211,0.0740114903683677,0.0773910104765123,0.0915849949307198,0.104765123352484,0.0865157147685029,0.0760392024332545,0.0692801622169652,0.0594795539033457,0.0527205136870564,0.0361608651571477,0.023318688746198,0.0148698884758364,0.0114903683676918,0.00777289624873268,0.00439337614058804,0.00168976005407232,0.000337952010814464,0
150,0.0590111642743222,0.0637958532695375,0.0637958532695375,0.0685805422647528,0.0685805422647528,0.0669856459330144,0.0749601275917065,0.0685805422647528,0.0669856459330144,0.0637958532695375,0.0685805422647528,0.0637958532695375,0.0653907496012759,0.0446570972886762,0.0318979266347687,0.0318979266347687,0.0191387559808612,0.00797448165869218,0.00159489633173844,0
152,0.0995142100823225,0.0897693225121447,0.082962445821334,0.0865404194665038,0.0903220176280653,0.0859877243505832,0.0818279663728656,0.0693196032230852,0.0607673735346307,0.0563458126072665,0.0539023184105652,0.0462809436541874,0.0347907030863659,0.0209733251883527,0.0170753701602816,0.0125083631497804,0.00715594729033947,0.00314163539575879,0.000727230415684906,8.72676498821887e-05
153,0.172135249124312,0.150260919293731,0.130638358710415,0.109907784687969,0.0900707698906284,0.0731646293516334,0.060940739152191,0.0478232897276431,0.0364214740152977,0.030059332332547,0.0257345056830367,0.0216598756165559,0.0176924726570877,0.0136535849596111,0.00968618200014297,0.00593323325470012,0.00293087425834584,0.00103652870112231,0.000214454214025306,3.57423690042176e-05
154,0.0846954488951557,0.0925434609176423,0.0982578526503275,0.0924506948180857,0.0857529824301007,0.0801870164567061,0.0786470992040669,0.0746024972634001,0.0679233380953264,0.0607432419896473,0.0516336110131913,0.0437484925508822,0.035214011391677,0.0213733093378356,0.0147683630494072,0.00972188723352938,0.00525056123490232,0.00200374775042209,0.000426724057960259,5.56596597339468e-05
155,0.13739837398374,0.11869918699187,0.110569105691057,0.108130081300813,0.102439024390244,0.0865853658536585,0.0707317073170732,0.0605691056910569,0.0508130081300813,0.0410569105691057,0.0329268292682927,0.025609756097561,0.0191056910569106,0.0142276422764228,0.0101626016260163,0.00609756097560976,0.0032520325203252,0.00121951219512195,0.00040650406504065,0
157,0.0984532285784434,0.110097856967486,0.118094770439479,0.114201536249167,0.0950159587527621,0.0797236154466697,0.0680439128757322,0.0602925186770019,0.0533127564799551,0.0457016590088036,0.0391778611763881,0.0317772087966048,0.0306548349759742,0.0228683665953492,0.0160289011258812,0.00978569674862334,0.00462979201010136,0.00175370909473537,0.000350741818947073,3.50741818947073e-05
158,0.052298782649805,0.0543670960879329,0.0586219123035102,0.058681006973171,0.0605129417326557,0.0608084150809597,0.0593310483394398,0.0591537643304574,0.0675452074222905,0.0776503959342867,0.0765866918803924,0.0694953315210968,0.0628176338494268,0.0622266871528188,0.0437300555489895,0.0322656896347949,0.0234605838553362,0.0135917740219832,0.00573218295709727,0.00112279872355514
159,0.0766283524904215,0.0727969348659004,0.0727969348659004,0.0766283524904215,0.0842911877394636,0.0766283524904215,0.0689655172413793,0.0689655172413793,0.0727969348659004,0.0689655172413793,0.0651340996168582,0.053639846743295,0.0421455938697318,0.0344827586206897,0.0268199233716475,0.0191570881226054,0.0114942528735632,0.00766283524904215,0,0
160,0.0682420494699647,0.0686837455830389,0.0653710247349823,0.0680212014134276,0.071113074204947,0.0627208480565371,0.0611749116607774,0.058083038869258,0.0700088339222615,0.0675795053003534,0.0724381625441696,0.0633833922261484,0.0547703180212014,0.0507950530035336,0.0364399293286219,0.0256183745583039,0.017226148409894,0.0123674911660777,0.00485865724381625,0.00110424028268551
161,0.099671052631579,0.101480263157895,0.0993421052631579,0.0991776315789474,0.0972039473684211,0.0927631578947368,0.0842105263157895,0.0703947368421053,0.0577302631578947,0.0463815789473684,0.0391447368421053,0.0350328947368421,0.0268092105263158,0.015625,0.0134868421052632,0.00986842105263158,0.00641447368421053,0.00345394736842105,0.00148026315789474,0.000328947368421053
162,0.208291457286432,0.164824120603015,0.131507537688442,0.102361809045226,0.0761809045226131,0.0610552763819096,0.051105527638191,0.0446733668341709,0.0365326633165829,0.0298492462311558,0.0290452261306533,0.0225125628140704,0.0162814070351759,0.0118592964824121,0.00773869346733668,0.00402010050251256,0.00165829145728643,0.000452261306532663,5.0251256281407e-05,0
163,0.170738132742051,0.145376311037689,0.12377403226072,0.103368221159915,0.0869305115722573,0.0750701141034999,0.065169069664056,0.0545655120936538,0.0439674429070872,0.0349006328106562,0.0285341075613464,0.02282618837231,0.017409153526561,0.0129141671651949,0.00832587827862329,0.00420959040191435,0.00152577070630012,0.000345768181643551,4.39070706848954e-05,5.48838383561193e-06
169,0.0604490500863558,0.0606409518326617,0.0585300326232969,0.0627518710420265,0.0683170216848973,0.0685089234312032,0.0673575129533679,0.0646708885050854,0.0727307618499328,0.0729226635962387,0.0642870850124736,0.0612166570715794,0.0543081942045673,0.0577624256380733,0.0372289387833429,0.0260986374976012,0.0203415851084245,0.0136250239877183,0.0067165611207062,0.00153521397044713
170,0.0857079252003562,0.0681211041852182,0.0512021371326803,0.0547640249332146,0.107747105966162,0.164959928762244,0.151380231522707,0.0972840605520926,0.0665627782724844,0.0512021371326803,0.0327248441674087,0.0244879786286732,0.0178094390026714,0.0104630454140695,0.00779162956366874,0.00400712377560107,0.00200356188780053,0.00111308993766696,0.000445235975066785,0.000222617987533393
171,0.130548468712618,0.116394778908144,0.103156791548014,0.102198744481966,0.0969691837015551,0.0888760678784286,0.0734732117336947,0.060753945989435,0.0506388744799551,0.043927251939913,0.0374855763632322,0.0295459597937817,0.0211140869970253,0.0170490033134666,0.013142711961297,0.00826249430994146,0.00431915141378106,0.0016673194795846,0.000418153139324392,5.82238548426368e-05
173,0.150632097707307,0.132633383329762,0.118920077137347,0.113563316905935,0.103706878080137,0.0820655667452325,0.0655667452324834,0.0552817655881723,0.0449967859438612,0.0374973216198843,0.0295693164773945,0.0205699592886222,0.0154274694664667,0.0124276837368759,0.00835654596100279,0.00514248982215556,0.00257124491107778,0.000857081637025927,0.000214270409256482,0
174,0.0936863543788187,0.0906313645621181,0.0873217922606925,0.0873217922606925,0.0819755600814664,0.0791751527494908,0.0753564154786151,0.0723014256619145,0.0682281059063136,0.0605906313645621,0.0519348268839104,0.0422606924643585,0.0330957230142566,0.0254582484725051,0.0193482688391039,0.0137474541751527,0.00916496945010183,0.00509164969450102,0.00254582484725051,0.000763747454175153
175,0.130725817036356,0.12442577766111,0.116288226801418,0.106575666097913,0.0908255676597979,0.0784879905499409,0.0723192019950125,0.0652316576978606,0.0586691166819793,0.043969024806405,0.0345189657435359,0.0271689198057488,0.0206063787898674,0.0136500853130332,0.00853130332064575,0.00472502953143457,0.00223126394539966,0.000787504921905762,0.000262501640635254,0
177,0.101521313450821,0.100918813074258,0.0989606868504293,0.103178189486368,0.0982075613797259,0.0911281819551137,0.0798312998945624,0.0634131646332279,0.0506100316312698,0.0462419039011899,0.0408194005121253,0.03524627202892,0.0298237686398554,0.0218406386503992,0.0156650097906311,0.0111462569664106,0.00647687904804941,0.00346437716523573,0.00120500075312547,0.000301250188281368
178,0.096258048065277,0.0925607190667432,0.0901702046280359,0.0885127812838656,0.0895646076368968,0.0864091285778033,0.0778988971760056,0.0723210301523555,0.0630777076560209,0.0564480142793396,0.0483202651877351,0.0388857015363039,0.0314272964875374,0.0237139032319755,0.0174666921654873,0.0127494103397718,0.00812774909160451,0.00436667304137184,0.00137056161152547,0.000350608784343724
179,0.111767626613704,0.105779543197617,0.101936444885799,0.100536246276068,0.0951340615690169,0.0813207547169811,0.0718768619662363,0.065948361469712,0.0586991062562066,0.0531678252234359,0.0447269116186693,0.0364051638530288,0.026901688182721,0.0194041708043694,0.0120854021847071,0.00839126117179742,0.00422045680238332,0.00140019860973188,0.000268123138033764,2.97914597815293e-05
181,0.0516473269788645,0.052087650227932,0.0457418151678409,0.0514142146705346,0.0644167012018235,0.0756319933692499,0.0858371322005802,0.0797762121840033,0.0687422295897223,0.059029216742644,0.0625,0.0765903439701616,0.0713582677165354,0.0535899295482802,0.0315219643597182,0.0299160795690012,0.022326978864484,0.0125621632822213,0.00461044343141318,0.000699336924989639
182,0.0424154589371981,0.0472463768115942,0.0509178743961353,0.0526570048309179,0.0521739130434783,0.0546859903381643,0.0635748792270531,0.0740096618357488,0.0786473429951691,0.0728502415458937,0.0730434782608696,0.0672463768115942,0.0627053140096618,0.0578743961352657,0.048695652173913,0.0421256038647343,0.0323671497584541,0.0191304347826087,0.0063768115942029,0.001256038647343
183,0.0600380331431676,0.0619396903015485,0.0671013311600109,0.0747079597935344,0.076066286335235,0.071719641401793,0.0706329801684325,0.0706329801684325,0.0668296658516707,0.0649280086932899,0.063026351534909,0.056506384134746,0.0516164085846237,0.0467264330345015,0.034773159467536,0.026079869600652,0.0179299103504482,0.0111382776419451,0.00570497147514262,0.00190165715838087
184,0.0590604026845638,0.0501118568232662,0.0460850111856823,0.0492170022371365,0.0966442953020134,0.174944071588367,0.171812080536913,0.116778523489933,0.0917225950782998,0.061744966442953,0.0366890380313199,0.0228187919463087,0.010738255033557,0.00447427293064877,0.00357941834451902,0.00268456375838926,0.000447427293064877,0.000447427293064877,0,0
186,0.0754936120789779,0.0789779326364692,0.0813008130081301,0.0778164924506388,0.0731707317073171,0.0650406504065041,0.0569105691056911,0.0615563298490128,0.0685249709639954,0.0789779326364692,0.0720092915214866,0.0580720092915215,0.0487804878048781,0.0348432055749129,0.0255516840882695,0.0197444831591173,0.0127758420441347,0.00580720092915215,0.00348432055749129,0.00116144018583043
187,0.0473579006714161,0.0538157962175183,0.0540208087745374,0.0540208087745374,0.0507406078622316,0.0651427399928246,0.0631438675618882,0.0778535185280098,0.0793398595663984,0.0830300855927426,0.0564297063195121,0.0710368510071242,0.0709855978678694,0.0548921121418687,0.0380810824663011,0.0388498795551228,0.0252165445133514,0.0121469940033827,0.003485213469325,0.000410025114038235
188,0.0638963827369625,0.0553359683794466,0.0482952367010338,0.0440847397369137,0.0623209318861493,0.0877581892074646,0.0831921701486919,0.074415654125799,0.0694383448006636,0.0593861318499,0.0766115258868882,0.0750291040146113,0.0666150811078347,0.0407247073913741,0.0277516364472886,0.0345344403315418,0.0176436553248147,0.010477445260054,0.00220284278255293,0.000285811880014779
189,0.146007408045482,0.1417004048583,0.122835730898441,0.105779998277199,0.0871737445085709,0.0945817899905246,0.077870617624257,0.054440520285985,0.0399689895770523,0.0301490223102765,0.0315272633301749,0.0225686967008356,0.0174864329399604,0.0115427685416487,0.00792488586441554,0.00387630286846412,0.00335946248600224,0.000689120509949177,0.000430700318718236,8.61400637436472e-05
194,0.0756756756756757,0.0756756756756757,0.0810810810810811,0.0864864864864865,0.0864864864864865,0.0756756756756757,0.0756756756756757,0.0702702702702703,0.0702702702702703,0.0702702702702703,0.0594594594594595,0.0486486486486487,0.0378378378378378,0.027027027027027,0.0216216216216216,0.0162162162162162,0.0108108108108108,0.00540540540540541,0.00540540540540541,0
196,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.0900900900900901,0.0900900900900901,0.0810810810810811,0.0720720720720721,0.0720720720720721,0.0630630630630631,0.0630630630630631,0.0630630630630631,0.0540540540540541,0.036036036036036,0.027027027027027,0.018018018018018,0.018018018018018,0.00900900900900901,0,0,0
197,0.124352331606218,0.129533678756477,0.119170984455959,0.10880829015544,0.0880829015544041,0.0621761658031088,0.0569948186528497,0.0518134715025907,0.0518134715025907,0.0518134715025907,0.0414507772020725,0.0362694300518135,0.0259067357512953,0.0155440414507772,0.0155440414507772,0.0103626943005181,0.00518134715025907,0.00518134715025907,0,0
199,0.157068062827225,0.141361256544503,0.130890052356021,0.104712041884817,0.0890052356020942,0.0837696335078534,0.06282722513089,0.06282722513089,0.0418848167539267,0.0366492146596859,0.0261780104712042,0.0209424083769634,0.0157068062827225,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.00523560209424084,0,0,0
200,0.100221940393152,0.098287888395688,0.087285986049461,0.0802473050095117,0.0760304375396322,0.0870640456563094,0.092136968928345,0.0949270767279645,0.089283449587825,0.0651870640456563,0.0468928344958782,0.0322447685478757,0.0215599239061509,0.0111921369689283,0.00767279644895371,0.00510462904248573,0.0028852251109702,0.0012999365884591,0.000412175015852885,6.34115409004439e-05
201,0.171944205724863,0.143518212467773,0.122165664044424,0.104515105440603,0.0918225689165069,0.0795927811198519,0.0661730680240629,0.0541416011105969,0.042440669002446,0.032458517881933,0.025649500892444,0.020360944007404,0.01586567065512,0.011568718186025,0.00885833278244199,0.00555298472929199,0.002512064520394,0.000727176571692999,0.000132213922126,0
202,0.0509604519774011,0.0529943502824859,0.0589830508474576,0.0627118644067797,0.0636158192090396,0.0675706214689265,0.0646327683615819,0.0702824858757062,0.0706214689265537,0.0671186440677966,0.0633898305084746,0.0628248587570621,0.0735593220338983,0.0621468926553672,0.0377401129943503,0.0338983050847458,0.0236158192090395,0.0105084745762712,0.00259887005649718,0.000225988700564972
